image_name,is_cropped,total_area,roi_area,num_contours
image.1993_with_target,True,4900,4900,3
image.2052_with_target,True,4934,4934,3
image.2053_with_target,True,4885,4885,3
image.2161_with_target,True,6473,6473,1
image.2198_with_target,True,4910,4910,4
image.2308_with_target,True,5147,5147,4
image.2527_with_target,True,6379,6379,1
image.2531_with_target,True,5485,5485,3
image.2596_with_target,True,4824,4824,2
image.2826_with_target,True,6362,6362,1
image.2860_with_target,True,6521,6521,1
image.2861_with_target,True,6542,6542,1
image.2865_with_target,True,4826,4826,2
image.3033_with_target,True,5281,5281,1
image.3047_with_target,True,6380,6380,1
image.3123_with_target,True,6478,6478,1
image.3168_with_target,True,4946,4946,2
image.3304_with_target,True,6429,6429,1
image.3306_with_target,True,4838,4838,5
image.3398_with_target,True,5078,5078,2
image.3399_with_target,True,5045,5045,2
image.3410_with_target,True,4845,4845,3
image.3475_with_target,True,5028,5028,7
image.3487_with_target,True,6293,6293,1
image.3540_with_target,True,6485,6485,1
image.3558_with_target,True,4839,4839,2
image.3598_with_target,True,4881,4881,2
image.3599_with_target,True,4886,4886,2
image.3603_with_target,True,6526,6526,1
image.3654_with_target,True,6471,6471,1
image.3911_with_target,True,4983,4983,2
image.3956_with_target,True,6446,6446,1
image.4145_with_target,True,6531,6531,1
image.4198_with_target,True,5036,5036,2
image.4199_with_target,True,5040,5040,2
image.4240_with_target,True,4948,4948,3
image.4543_with_target,True,6294,6294,1
image.4699_with_target,True,6230,6230,3
image.4739_with_target,True,4973,4973,3
image.4782_with_target,True,6414,6414,1
image.4896_with_target,True,6464,6464,1
image.5046_with_target,True,6315,6315,1
image.5285_with_target,True,6483,6483,1
image.5381_with_target,True,6597,6597,1
image.5486_with_target,True,6475,6475,1
image.5513_with_target,True,5025,5025,3
image.5574_with_target,True,6505,6505,1
image.5609_with_target,True,4907,4907,2
image.5610_with_target,True,4910,4910,2
image.5673_with_target,True,5017,5017,3
image.5674_with_target,True,4916,4916,3
image.5811_with_target,True,4988,4988,2
image.5867_with_target,True,6401,6401,1
image.5935_with_target,True,6344,6344,1
image.5950_with_target,True,6392,6392,1
image.6033_with_target,True,4916,4916,5
image.6057_with_target,True,6366,6366,1
image.6093_with_target,True,6283,6283,1
image.6184_with_target,True,5210,5210,5
image.6200_with_target,True,6307,6307,1
image.6320_with_target,True,6402,6402,1
image.6321_with_target,True,6341,6341,1
image.6438_with_target,True,6355,6355,1
image.6447_with_target,True,6444,6444,1
image.6629_with_target,True,6459,6459,1
image.6676_with_target,True,6404,6404,1
image.6835_with_target,True,4931,4931,5
image.7096_with_target,True,6356,6356,1
image.7118_with_target,True,5000,5000,3
image.7119_with_target,True,4917,4917,3
image.7221_with_target,True,6416,6416,1
image.7250_with_target,True,6371,6371,1
image.7251_with_target,True,6313,6313,1
image.7262_with_target,True,5032,5032,6
image.7395_with_target,True,6466,6466,1
image.7473_with_target,True,4935,4935,2
image.7532_with_target,True,6544,6544,1
image.7636_with_target,True,6226,6226,1
image.7739_with_target,True,6309,6309,1
image.7782_with_target,True,6362,6362,1
image.7854_with_target,True,6380,6380,1
image.7922_with_target,True,4982,4982,2
image.7970_with_target,True,6403,6403,1
image.8002_with_target,True,5006,5006,2
image.8003_with_target,True,5010,5010,2
image.8006_with_target,True,6490,6490,1
image.8039_with_target,True,6269,6269,1
image.8211_with_target,True,4880,4880,3
image.8240_with_target,True,5013,5013,3
image.8300_with_target,True,5023,5023,2
image.8516_with_target,True,5143,5143,1
image.8667_with_target,True,6050,6050,2
image.8699_with_target,True,6472,6472,1
image.8823_with_target,True,5044,5044,2
image.8824_with_target,True,5046,5046,2
image.8887_with_target,True,5032,5032,3
image.8906_with_target,True,4920,4920,4
image.9024_with_target,True,6492,6492,1
image.9078_with_target,True,6025,6025,2
image.9267_with_target,True,6458,6458,1
image.9739_with_target,True,4939,4939,3
image.9850_with_target,True,5042,5042,4
image.9851_with_target,True,5031,5031,4
image.9854_with_target,True,4998,4998,3
image_0059_with_target,True,5181,5181,3
image_0128_with_target,True,6469,6469,1
image_0134_with_target,True,4847,4847,2
image_0232_with_target,True,6364,6364,1
image_0386_with_target,True,4816,4816,2
image_0442_with_target,True,5092,5092,2
image_0443_with_target,True,5584,5584,1
image_0444_with_target,True,6402,6402,1
image_0452_with_target,True,4849,4849,2
image_0522_with_target,True,6501,6501,1
image_0583_with_target,True,6438,6438,2
image_0699_with_target,True,4837,4837,2
image_0720_with_target,True,5019,5019,2
image_0721_with_target,True,5012,5012,2
image_0751_with_target,True,4931,4931,6
image_0941_with_target,True,5312,5312,4
image_0952_with_target,True,6366,6366,1
image_1018_with_target,True,6384,6384,1
image_1028_with_target,True,4951,4951,4
image_1258_with_target,True,4833,4833,2
image_1425_with_target,True,6495,6495,1
image_1579_with_target,True,4961,4961,2
image_1697_with_target,True,6412,6412,1
image_1884_with_target,True,6445,6445,1
image_1993_with_target,True,4900,4900,3
image_2052_with_target,True,4934,4934,3
image_2053_with_target,True,4885,4885,3
image_2161_with_target,True,6473,6473,1
image_2198_with_target,True,4910,4910,4
image_2308_with_target,True,5147,5147,4
image_2527_with_target,True,6379,6379,1
image_2531_with_target,True,5485,5485,3
image_2596_with_target,True,4824,4824,2
image_2826_with_target,True,6362,6362,1
image_2860_with_target,True,6521,6521,1
image_2861_with_target,True,6542,6542,1
image_2865_with_target,True,4826,4826,2
image_3033_with_target,True,5281,5281,1
image_3047_with_target,True,6380,6380,1
image_3123_with_target,True,6478,6478,1
image_3168_with_target,True,4946,4946,2
image_3304_with_target,True,6429,6429,1
image_3306_with_target,True,4838,4838,5
image_3398_with_target,True,5078,5078,2
image_3399_with_target,True,5045,5045,2
image_3410_with_target,True,4845,4845,3
image_3475_with_target,True,5028,5028,7
image_3487_with_target,True,6293,6293,1
image_3540_with_target,True,6485,6485,1
image_3558_with_target,True,4839,4839,2
image_3598_with_target,True,4881,4881,2
image_3599_with_target,True,4886,4886,2
image_3603_with_target,True,6526,6526,1
image_3654_with_target,True,6471,6471,1
image_3911_with_target,True,4983,4983,2
image_3956_with_target,True,6446,6446,1
image_4145_with_target,True,6531,6531,1
image_4198_with_target,True,5036,5036,2
image_4199_with_target,True,5040,5040,2
image_4240_with_target,True,4948,4948,3
image_4543_with_target,True,6294,6294,1
image_4699_with_target,True,6230,6230,3
image_4739_with_target,True,4973,4973,3
image_4782_with_target,True,6414,6414,1
image_4896_with_target,True,6464,6464,1
image_5046_with_target,True,6315,6315,1
image_5285_with_target,True,6483,6483,1
image_5381_with_target,True,6597,6597,1
image_5486_with_target,True,6475,6475,1
image_5513_with_target,True,5025,5025,3
image_5574_with_target,True,6505,6505,1
image_5609_with_target,True,4907,4907,2
image_5610_with_target,True,4910,4910,2
image_5673_with_target,True,5017,5017,3
image_5674_with_target,True,4916,4916,3
image_5811_with_target,True,4988,4988,2
image_5867_with_target,True,6401,6401,1
image_5935_with_target,True,6344,6344,1
image_5950_with_target,True,6392,6392,1
image_6033_with_target,True,4916,4916,5
image_6057_with_target,True,6366,6366,1
image_6093_with_target,True,6283,6283,1
image_6184_with_target,True,5210,5210,5
image_6200_with_target,True,6307,6307,1
image_6320_with_target,True,6402,6402,1
image_6321_with_target,True,6341,6341,1
image_6438_with_target,True,6355,6355,1
image_6447_with_target,True,6444,6444,1
image_6629_with_target,True,6459,6459,1
image_6676_with_target,True,6404,6404,1
image_6835_with_target,True,4931,4931,5
image_7096_with_target,True,6356,6356,1
image_7118_with_target,True,5000,5000,3
image_7119_with_target,True,4917,4917,3
image_7221_with_target,True,6416,6416,1
image_7250_with_target,True,6371,6371,1
image_7251_with_target,True,6313,6313,1
image_7262_with_target,True,5032,5032,6
image_7395_with_target,True,6466,6466,1
image_7473_with_target,True,4935,4935,2
image_7532_with_target,True,6544,6544,1
image_7636_with_target,True,6226,6226,1
image_7739_with_target,True,6309,6309,1
image_7782_with_target,True,6362,6362,1
image_7854_with_target,True,6380,6380,1
image_7922_with_target,True,4982,4982,2
image_7970_with_target,True,6403,6403,1
image_8002_with_target,True,5006,5006,2
image_8003_with_target,True,5010,5010,2
image_8006_with_target,True,6490,6490,1
image_8039_with_target,True,6269,6269,1
image_8211_with_target,True,4880,4880,3
image_8240_with_target,True,5013,5013,3
image_8300_with_target,True,5023,5023,2
image_8516_with_target,True,5143,5143,1
image_8667_with_target,True,6050,6050,2
image_8699_with_target,True,6472,6472,1
image_8823_with_target,True,5044,5044,2
image_8824_with_target,True,5046,5046,2
image_8887_with_target,True,5032,5032,3
image_8906_with_target,True,4920,4920,4
image_9024_with_target,True,6492,6492,1
image_9078_with_target,True,6025,6025,2
image_9267_with_target,True,6458,6458,1
image_9739_with_target,True,4939,4939,3
image_9850_with_target,True,5042,5042,4
image_9851_with_target,True,5031,5031,4
image_9854_with_target,True,4998,4998,3
image.0059_with_target,True,5181,5181,3
image.0128_with_target,True,6469,6469,1
image.0134_with_target,True,4847,4847,2
image.0232_with_target,True,6364,6364,1
image.0386_with_target,True,4816,4816,2
image.0442_with_target,True,5092,5092,2
image.0443_with_target,True,5584,5584,1
image.0444_with_target,True,6402,6402,1
image.0452_with_target,True,4849,4849,2
image.0522_with_target,True,6501,6501,1
image.0583_with_target,True,6438,6438,2
image.0699_with_target,True,4837,4837,2
image.0720_with_target,True,5019,5019,2
image.0721_with_target,True,5012,5012,2
image.0751_with_target,True,4931,4931,6
image.0941_with_target,True,5312,5312,4
image.0952_with_target,True,6366,6366,1
image.1018_with_target,True,6384,6384,1
image.1028_with_target,True,4951,4951,4
image.1258_with_target,True,4833,4833,2
image.1425_with_target,True,6495,6495,1
image.1579_with_target,True,4961,4961,2
image.1697_with_target,True,6412,6412,1
image.1884_with_target,True,6445,6445,1
image.1993_with_target,True,4900,4900,3
image.2052_with_target,True,4934,4934,3
image.2053_with_target,True,4885,4885,3
image.2161_with_target,True,6473,6473,1
image.2198_with_target,True,4910,4910,4
image.2308_with_target,True,5147,5147,4
image.2527_with_target,True,6379,6379,1
image.2531_with_target,True,5485,5485,3
image.2596_with_target,True,4824,4824,2
image.2826_with_target,True,6362,6362,1
image.2860_with_target,True,6521,6521,1
image.2861_with_target,True,6542,6542,1
image.2865_with_target,True,4826,4826,2
image.3033_with_target,True,5281,5281,1
image.3047_with_target,True,6380,6380,1
image.3123_with_target,True,6478,6478,1
image.3168_with_target,True,4946,4946,2
image.3304_with_target,True,6429,6429,1
image.3306_with_target,True,4838,4838,5
image.3398_with_target,True,5078,5078,2
image.3399_with_target,True,5045,5045,2
image.3410_with_target,True,4845,4845,3
image.3475_with_target,True,5028,5028,7
image.3487_with_target,True,6293,6293,1
image.3540_with_target,True,6485,6485,1
image.3558_with_target,True,4839,4839,2
image.3598_with_target,True,4881,4881,2
image.3599_with_target,True,4886,4886,2
image.3603_with_target,True,6526,6526,1
image.3654_with_target,True,6471,6471,1
image.3911_with_target,True,4983,4983,2
image.3956_with_target,True,6446,6446,1
image.4145_with_target,True,6531,6531,1
image.4198_with_target,True,5036,5036,2
image.4199_with_target,True,5040,5040,2
image.4240_with_target,True,4948,4948,3
image.4543_with_target,True,6294,6294,1
image.4699_with_target,True,6230,6230,3
image.4739_with_target,True,4973,4973,3
image.4782_with_target,True,6414,6414,1
image.4896_with_target,True,6464,6464,1
image.5046_with_target,True,6315,6315,1
image.5285_with_target,True,6483,6483,1
image.5381_with_target,True,6597,6597,1
image.5486_with_target,True,6475,6475,1
image.5513_with_target,True,5025,5025,3
image.5574_with_target,True,6505,6505,1
image.5609_with_target,True,4907,4907,2
image.5610_with_target,True,4910,4910,2
image.5673_with_target,True,5017,5017,3
image.5674_with_target,True,4916,4916,3
image.5811_with_target,True,4988,4988,2
image.5867_with_target,True,6401,6401,1
image.5935_with_target,True,6344,6344,1
image.5950_with_target,True,6392,6392,1
image.6033_with_target,True,4916,4916,5
image.6057_with_target,True,6366,6366,1
image.6093_with_target,True,6283,6283,1
image.6184_with_target,True,5210,5210,5
image.6200_with_target,True,6307,6307,1
image.6320_with_target,True,6402,6402,1
image.6321_with_target,True,6341,6341,1
image.6438_with_target,True,6355,6355,1
image.6447_with_target,True,6444,6444,1
image.6629_with_target,True,6459,6459,1
image.6676_with_target,True,6404,6404,1
image.6835_with_target,True,4931,4931,5
image.7096_with_target,True,6356,6356,1
image.7118_with_target,True,5000,5000,3
image.7119_with_target,True,4917,4917,3
image.7221_with_target,True,6416,6416,1
image.7250_with_target,True,6371,6371,1
image.7251_with_target,True,6313,6313,1
image.7262_with_target,True,5032,5032,6
image.7395_with_target,True,6466,6466,1
image.7473_with_target,True,4935,4935,2
image.7532_with_target,True,6544,6544,1
image.7636_with_target,True,6226,6226,1
image.7739_with_target,True,6309,6309,1
image.7782_with_target,True,6362,6362,1
image.7854_with_target,True,6380,6380,1
image.7922_with_target,True,4982,4982,2
image.7970_with_target,True,6403,6403,1
image.8002_with_target,True,5006,5006,2
image.8003_with_target,True,5010,5010,2
image.8006_with_target,True,6490,6490,1
image.8039_with_target,True,6269,6269,1
image.8211_with_target,True,4880,4880,3
image.8240_with_target,True,5013,5013,3
image.8300_with_target,True,5023,5023,2
image.8516_with_target,True,5143,5143,1
image.8667_with_target,True,6050,6050,2
image.8699_with_target,True,6472,6472,1
image.8823_with_target,True,5044,5044,2
image.8824_with_target,True,5046,5046,2
image.8887_with_target,True,5032,5032,3
image.8906_with_target,True,4920,4920,4
image.9024_with_target,True,6492,6492,1
image.9078_with_target,True,6025,6025,2
image.9267_with_target,True,6458,6458,1
image.9739_with_target,True,4939,4939,3
image.9850_with_target,True,5042,5042,4
image.9851_with_target,True,5031,5031,4
image.9854_with_target,True,4998,4998,3
image.0182_with_target,False,112,0,0
image.0281_with_target,False,174,125,1
image.0301_with_target,False,85,0,0
image.0548_with_target,False,1811,1776,1
image.0630_with_target,False,1603,1494,1
image.0702_with_target,False,222,151,6
image.0774_with_target,False,118,92,2
image.0857_with_target,False,1736,1704,1
image.0938_with_target,False,128,89,1
image.0944_with_target,False,215,96,5
image.1060_with_target,False,1648,1607,1
image.1061_with_target,False,1624,1567,1
image.1277_with_target,False,1789,1725,1
image.1341_with_target,False,52,0,0
image.1400_with_target,False,1683,1658,3
image.1413_with_target,False,1833,1796,1
image.1464_with_target,False,181,103,1
image.1484_with_target,False,2214,1590,8
image.1508_with_target,False,1640,1603,2
image.1575_with_target,False,353,300,1
image.1576_with_target,False,342,319,1
image.1603_with_target,False,26,0,0
image.1651_with_target,False,1662,1628,3
image.1669_with_target,False,256,210,1
image.1670_with_target,False,271,209,1
image.1729_with_target,False,1621,1577,2
image.1894_with_target,False,201,158,1
image.1895_with_target,False,190,135,1
image.1917_with_target,False,34,0,0
image.2004_with_target,False,1782,1748,1
image.2012_with_target,False,54,29,2
image.2030_with_target,False,1883,1857,5
image.2087_with_target,False,1682,1650,1
image.2173_with_target,False,36,16,2
image.2177_with_target,False,82,12,1
image.2289_with_target,False,263,131,9
image.2330_with_target,False,493,220,5
image.2340_with_target,False,272,184,3
image.2359_with_target,False,225,156,1
image.2397_with_target,False,100,77,3
image.2441_with_target,False,1689,1655,1
image.2478_with_target,False,30,5,1
image.2582_with_target,False,1740,1709,2
image.2605_with_target,False,1801,1763,1
image.2820_with_target,False,287,238,11
image.2942_with_target,False,786,204,13
image.2991_with_target,False,33,13,2
image.3093_with_target,False,133,0,0
image.3118_with_target,False,1560,1532,2
image.3138_with_target,False,936,300,11
image.3215_with_target,False,202,168,2
image.3230_with_target,False,1773,1751,6
image.3328_with_target,False,969,305,16
image.3412_with_target,False,39,0,0
image.3473_with_target,False,30,5,1
image.3507_with_target,False,259,0,0
image.3532_with_target,False,2004,1653,7
image.3884_with_target,False,64,33,2
image.3957_with_target,False,1854,1766,1
image.4014_with_target,False,1874,1719,2
image.4090_with_target,False,1726,1700,1
image.4255_with_target,False,671,648,2
image.4275_with_target,False,1743,1693,1
image.4276_with_target,False,1728,1686,1
image.4407_with_target,False,280,160,1
image.4551_with_target,False,1711,1650,1
image.4669_with_target,False,1736,1680,1
image.4679_with_target,False,1657,1623,1
image.4717_with_target,False,1615,1587,1
image.4743_with_target,False,1691,1645,1
image.4800_with_target,False,72,0,0
image.4808_with_target,False,350,22,2
image.4944_with_target,False,1677,1612,2
image.4961_with_target,False,42,0,0
image.5101_with_target,False,634,491,5
image.5196_with_target,False,509,378,2
image.5197_with_target,False,638,394,2
image.5213_with_target,False,1961,1591,6
image.5214_with_target,False,1906,1559,5
image.5237_with_target,False,2101,114,2
image.5242_with_target,False,1859,1646,2
image.5328_with_target,False,325,150,1
image.5368_with_target,False,1688,1577,1
image.5386_with_target,False,286,202,5
image.5422_with_target,False,1788,1760,1
image.5490_with_target,False,1462,1412,1
image.5513_with_target,False,1852,1775,1
image.5537_with_target,False,27,0,0
image.5602_with_target,False,1940,1880,4
image.5644_with_target,False,1610,1547,1
image.5661_with_target,False,300,267,2
image.5662_with_target,False,283,256,2
image.5697_with_target,False,1780,1746,2
image.5847_with_target,False,2158,1927,2
image.5901_with_target,False,209,170,1
image.5902_with_target,False,220,167,1
image.5966_with_target,False,1912,1734,2
image.5992_with_target,False,1762,1734,2
image.6087_with_target,False,1540,1508,1
image.6128_with_target,False,293,242,1
image.6159_with_target,False,1735,1711,1
image.6204_with_target,False,1772,1737,3
image.6267_with_target,False,1620,1582,1
image.6388_with_target,False,59,8,1
image.6432_with_target,False,399,58,1
image.6541_with_target,False,1782,1592,2
image.6558_with_target,False,1590,1553,1
image.6559_with_target,False,1528,1513,1
image.6735_with_target,False,206,152,3
image.6772_with_target,False,138,89,1
image.6788_with_target,False,1662,1638,1
image.6853_with_target,False,1750,1711,1
image.6875_with_target,False,554,298,2
image.6876_with_target,False,1108,317,4
image.6882_with_target,False,1655,1614,1
image.7003_with_target,False,179,151,1
image.7207_with_target,False,203,124,2
image.7211_with_target,False,106,61,2
image.7218_with_target,False,159,118,1
image.7323_with_target,False,2154,1760,14
image.7356_with_target,False,501,171,4
image.7392_with_target,False,155,114,1
image.7393_with_target,False,151,101,1
image.7431_with_target,False,1871,1790,1
image.7437_with_target,False,187,148,1
image.7438_with_target,False,282,148,1
image.7511_with_target,False,1670,820,9
image.7538_with_target,False,2224,1713,11
image.7539_with_target,False,2054,1632,9
image.7604_with_target,False,1851,1825,2
image.7636_with_target,False,1741,1683,1
image.7680_with_target,False,2634,1893,7
image.7708_with_target,False,525,163,5
image.7709_with_target,False,611,161,4
image.7777_with_target,False,1111,373,12
image.7778_with_target,False,1141,382,11
image.7790_with_target,False,1385,588,8
image.7791_with_target,False,1439,577,9
image.7798_with_target,False,596,276,8
image.7799_with_target,False,688,280,11
image.7827_with_target,False,1654,1625,1
image.7839_with_target,False,137,97,1
image.7852_with_target,False,1917,1835,2
image.7959_with_target,False,505,181,4
image.7960_with_target,False,523,166,3
image.8041_with_target,False,1603,1574,1
image.8067_with_target,False,1888,1843,2
image.8154_with_target,False,704,220,4
image.8155_with_target,False,838,346,9
image.8156_with_target,False,527,131,7
image.8157_with_target,False,404,94,3
image.8179_with_target,False,1859,1718,3
image.8232_with_target,False,1625,1577,1
image.8278_with_target,False,1812,1780,1
image.8303_with_target,False,1599,1561,1
image.8310_with_target,False,494,479,3
image.8330_with_target,False,1611,1571,1
image.8404_with_target,False,1640,1622,1
image.8421_with_target,False,54,5,1
image.8526_with_target,False,268,226,1
image.8527_with_target,False,262,232,2
image.8538_with_target,False,65,0,0
image.8628_with_target,False,203,168,2
image.8648_with_target,False,1759,1729,1
image.8716_with_target,False,279,197,2
image.8717_with_target,False,414,185,2
image.8751_with_target,False,1825,1771,1
image.8752_with_target,False,1867,1745,1
image.8763_with_target,False,341,162,1
image.9030_with_target,False,262,242,1
image.9031_with_target,False,248,221,1
image.9141_with_target,False,2133,1871,5
image.9776_with_target,False,1493,1450,1
image.9884_with_target,False,2810,1437,1
image.9889_with_target,False,1735,1721,1
image.9947_with_target,False,2140,238,2
image.9949_with_target,False,1768,1675,2
image.9984_with_target,False,346,127,2
image_0182_with_target,False,112,0,0
image_0281_with_target,False,174,125,1
image_0301_with_target,False,85,0,0
image_0548_with_target,False,1811,1776,1
image_0630_with_target,False,1603,1494,1
image_0702_with_target,False,222,151,6
image_0774_with_target,False,118,92,2
image_0857_with_target,False,1736,1704,1
image_0938_with_target,False,128,89,1
image_0944_with_target,False,215,96,5
image_1060_with_target,False,1648,1607,1
image_1061_with_target,False,1624,1567,1
image_1277_with_target,False,1789,1725,1
image_1341_with_target,False,52,0,0
image_1400_with_target,False,1683,1658,3
image_1413_with_target,False,1833,1796,1
image_1464_with_target,False,181,103,1
image_1484_with_target,False,2214,1590,8
image_1508_with_target,False,1640,1603,2
image_1575_with_target,False,353,300,1
image_1576_with_target,False,342,319,1
image_1603_with_target,False,26,0,0
image_1651_with_target,False,1662,1628,3
image_1669_with_target,False,256,210,1
image_1670_with_target,False,271,209,1
image_1729_with_target,False,1621,1577,2
image_1894_with_target,False,201,158,1
image_1895_with_target,False,190,135,1
image_1917_with_target,False,34,0,0
image_2004_with_target,False,1782,1748,1
image_2012_with_target,False,54,29,2
image_2030_with_target,False,1883,1857,5
image_2087_with_target,False,1682,1650,1
image_2173_with_target,False,36,16,2
image_2177_with_target,False,82,12,1
image_2289_with_target,False,263,131,9
image_2330_with_target,False,493,220,5
image_2340_with_target,False,272,184,3
image_2359_with_target,False,225,156,1
image_2397_with_target,False,100,77,3
image_2441_with_target,False,1689,1655,1
image_2478_with_target,False,30,5,1
image_2582_with_target,False,1740,1709,2
image_2605_with_target,False,1801,1763,1
image_2820_with_target,False,287,238,11
image_2942_with_target,False,786,204,13
image_2991_with_target,False,33,13,2
image_3093_with_target,False,133,0,0
image_3118_with_target,False,1560,1532,2
image_3138_with_target,False,936,300,11
image_3215_with_target,False,202,168,2
image_3230_with_target,False,1773,1751,6
image_3328_with_target,False,969,305,16
image_3412_with_target,False,39,0,0
image_3473_with_target,False,30,5,1
image_3507_with_target,False,259,0,0
image_3532_with_target,False,2004,1653,7
image_3884_with_target,False,64,33,2
image_3957_with_target,False,1854,1766,1
image_4014_with_target,False,1874,1719,2
image_4090_with_target,False,1726,1700,1
image_4255_with_target,False,671,648,2
image_4275_with_target,False,1743,1693,1
image_4276_with_target,False,1728,1686,1
image_4407_with_target,False,280,160,1
image_4551_with_target,False,1711,1650,1
image_4669_with_target,False,1736,1680,1
image_4679_with_target,False,1657,1623,1
image_4717_with_target,False,1615,1587,1
image_4743_with_target,False,1691,1645,1
image_4800_with_target,False,72,0,0
image_4808_with_target,False,350,22,2
image_4944_with_target,False,1677,1612,2
image_4961_with_target,False,42,0,0
image_5101_with_target,False,634,491,5
image_5196_with_target,False,509,378,2
image_5197_with_target,False,638,394,2
image_5213_with_target,False,1961,1591,6
image_5214_with_target,False,1906,1559,5
image_5237_with_target,False,2101,114,2
image_5242_with_target,False,1859,1646,2
image_5328_with_target,False,325,150,1
image_5368_with_target,False,1688,1577,1
image_5386_with_target,False,286,202,5
image_5422_with_target,False,1788,1760,1
image_5490_with_target,False,1462,1412,1
image_5513_with_target,False,1852,1775,1
image_5537_with_target,False,27,0,0
image_5602_with_target,False,1940,1880,4
image_5644_with_target,False,1610,1547,1
image_5661_with_target,False,300,267,2
image_5662_with_target,False,283,256,2
image_5697_with_target,False,1780,1746,2
image_5847_with_target,False,2158,1927,2
image_5901_with_target,False,209,170,1
image_5902_with_target,False,220,167,1
image_5966_with_target,False,1912,1734,2
image_5992_with_target,False,1762,1734,2
image_6087_with_target,False,1540,1508,1
image_6128_with_target,False,293,242,1
image_6159_with_target,False,1735,1711,1
image_6204_with_target,False,1772,1737,3
image_6267_with_target,False,1620,1582,1
image_6388_with_target,False,59,8,1
image_6432_with_target,False,399,58,1
image_6541_with_target,False,1782,1592,2
image_6558_with_target,False,1590,1553,1
image_6559_with_target,False,1528,1513,1
image_6735_with_target,False,206,152,3
image_6772_with_target,False,138,89,1
image_6788_with_target,False,1662,1638,1
image_6853_with_target,False,1750,1711,1
image_6875_with_target,False,554,298,2
image_6876_with_target,False,1108,317,4
image_6882_with_target,False,1655,1614,1
image_7003_with_target,False,179,151,1
image_7207_with_target,False,203,124,2
image_7211_with_target,False,106,61,2
image_7218_with_target,False,159,118,1
image_7323_with_target,False,2154,1760,14
image_7356_with_target,False,501,171,4
image_7392_with_target,False,155,114,1
image_7393_with_target,False,151,101,1
image_7431_with_target,False,1871,1790,1
image_7437_with_target,False,187,148,1
image_7438_with_target,False,282,148,1
image_7511_with_target,False,1670,820,9
image_7538_with_target,False,2224,1713,11
image_7539_with_target,False,2054,1632,9
image_7604_with_target,False,1851,1825,2
image_7636_with_target,False,1741,1683,1
image_7680_with_target,False,2634,1893,7
image_7708_with_target,False,525,163,5
image_7709_with_target,False,611,161,4
image_7777_with_target,False,1111,373,12
image_7778_with_target,False,1141,382,11
image_7790_with_target,False,1385,588,8
image_7791_with_target,False,1439,577,9
image_7798_with_target,False,596,276,8
image_7799_with_target,False,688,280,11
image_7827_with_target,False,1654,1625,1
image_7839_with_target,False,137,97,1
image_7852_with_target,False,1917,1835,2
image_7959_with_target,False,505,181,4
image_7960_with_target,False,523,166,3
image_8041_with_target,False,1603,1574,1
image_8067_with_target,False,1888,1843,2
image_8154_with_target,False,704,220,4
image_8155_with_target,False,838,346,9
image_8156_with_target,False,527,131,7
image_8157_with_target,False,404,94,3
image_8179_with_target,False,1859,1718,3
image_8232_with_target,False,1625,1577,1
image_8278_with_target,False,1812,1780,1
image_8303_with_target,False,1599,1561,1
image_8310_with_target,False,494,479,3
image_8330_with_target,False,1611,1571,1
image_8404_with_target,False,1640,1622,1
image_8421_with_target,False,54,5,1
image_8526_with_target,False,268,226,1
image_8527_with_target,False,262,232,2
image_8538_with_target,False,65,0,0
image_8628_with_target,False,203,168,2
image_8648_with_target,False,1759,1729,1
image_8716_with_target,False,279,197,2
image_8717_with_target,False,414,185,2
image_8751_with_target,False,1825,1771,1
image_8752_with_target,False,1867,1745,1
image_8763_with_target,False,341,162,1
image_9030_with_target,False,262,242,1
image_9031_with_target,False,248,221,1
image_9141_with_target,False,2133,1871,5
image_9776_with_target,False,1493,1450,1
image_9884_with_target,False,2810,1437,1
image_9889_with_target,False,1735,1721,1
image_9947_with_target,False,2140,238,2
image_9949_with_target,False,1768,1675,2
image_9984_with_target,False,346,127,2
image.0182_with_target,False,112,0,0
image.0281_with_target,False,174,125,1
image.0301_with_target,False,85,0,0
image.0548_with_target,False,1811,1776,1
image.0630_with_target,False,1603,1494,1
image.0702_with_target,False,222,151,6
image.0774_with_target,False,118,92,2
image.0857_with_target,False,1736,1704,1
image.0938_with_target,False,128,89,1
image.0944_with_target,False,215,96,5
image.1060_with_target,False,1648,1607,1
image.1061_with_target,False,1624,1567,1
image.1277_with_target,False,1789,1725,1
image.1341_with_target,False,52,0,0
image.1400_with_target,False,1683,1658,3
image.1413_with_target,False,1833,1796,1
image.1464_with_target,False,181,103,1
image.1484_with_target,False,2214,1590,8
image.1508_with_target,False,1640,1603,2
image.1575_with_target,False,353,300,1
image.1576_with_target,False,342,319,1
image.1603_with_target,False,26,0,0
image.1651_with_target,False,1662,1628,3
image.1669_with_target,False,256,210,1
image.1670_with_target,False,271,209,1
image.1729_with_target,False,1621,1577,2
image.1894_with_target,False,201,158,1
image.1895_with_target,False,190,135,1
image.1917_with_target,False,34,0,0
image.2004_with_target,False,1782,1748,1
image.2012_with_target,False,54,29,2
image.2030_with_target,False,1883,1857,5
image.2087_with_target,False,1682,1650,1
image.2173_with_target,False,36,16,2
image.2177_with_target,False,82,12,1
image.2289_with_target,False,263,131,9
image.2330_with_target,False,493,220,5
image.2340_with_target,False,272,184,3
image.2359_with_target,False,225,156,1
image.2397_with_target,False,100,77,3
image.2441_with_target,False,1689,1655,1
image.2478_with_target,False,30,5,1
